time,latitude,longitude,u10,v10,closest_lon,closest_lat,tpi_500,tpi_1000,tpi_2000
2020-02-10 18:00:00,47.5,8.5,4.0437026,3.5791311,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-11 00:00:00,47.5,8.5,7.4935317,3.575295,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-11 06:00:00,47.5,8.5,6.3249707,1.7899243,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-11 12:00:00,47.5,8.5,5.6355286,0.78867424,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-11 18:00:00,47.5,8.5,4.0899563,1.8651139,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-12 00:00:00,47.5,8.5,3.171864,1.6786742,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-12 06:00:00,47.5,8.5,3.933741,1.5843035,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-12 12:00:00,47.5,8.5,5.8336344,3.2875795,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-12 18:00:00,47.5,8.5,2.551366,1.4438983,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-13 00:00:00,47.5,8.5,0.9708855,1.2850794,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-13 06:00:00,47.5,8.5,-0.29454625,-0.06603274,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-13 12:00:00,47.5,8.5,0.3530057,1.6495191,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-13 18:00:00,47.5,8.5,2.8707786,1.9303294,8.499583333333334,47.499583333333334,-0.9999695,0.27679443,-2.5522766
2020-02-08 00:00:00,47.5,8.75,-0.43156195,-0.17728275,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-08 06:00:00,47.5,8.75,-0.6349037,0.65057075,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-08 12:00:00,47.5,8.75,-0.021387517,0.40275177,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-08 18:00:00,47.5,8.75,-0.39839894,0.16030347,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-09 00:00:00,47.5,8.75,0.4586038,1.4155104,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-09 06:00:00,47.5,8.75,-0.5930136,1.4063035,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-09 12:00:00,47.5,8.75,1.1602639,1.3226742,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-09 18:00:00,47.5,8.75,0.35824198,2.6008985,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-10 00:00:00,47.5,8.75,2.010285,3.190907,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-10 06:00:00,47.5,8.75,6.82678,5.323838,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-10 12:00:00,47.5,8.75,8.786016,1.1262604,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-10 18:00:00,47.5,8.75,3.7120724,3.7648036,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-11 00:00:00,47.5,8.75,8.04683,3.6305363,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-11 06:00:00,47.5,8.75,6.5972567,1.8904328,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-11 12:00:00,47.5,8.75,6.110284,0.9467259,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-11 18:00:00,47.5,8.75,4.5943837,1.9594846,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-12 00:00:00,47.5,8.75,3.7269087,2.0223985,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-12 06:00:00,47.5,8.75,4.1257377,1.9349328,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-12 12:00:00,47.5,8.75,6.132974,3.2553554,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-12 18:00:00,47.5,8.75,2.6438735,1.8436311,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-13 00:00:00,47.5,8.75,0.3050066,1.7254759,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-13 06:00:00,47.5,8.75,-1.5957592,0.3758983,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-13 12:00:00,47.5,8.75,-0.10080427,1.9694587,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-13 18:00:00,47.5,8.75,2.4082413,1.5727949,8.749583333333334,47.499583333333334,0.21429443,-2.839264,-10.947693
2020-02-08 00:00:00,47.5,9.0,-0.20029336,-0.13661894,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-08 06:00:00,47.5,9.0,-0.322473,0.6781914,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-08 12:00:00,47.5,9.0,0.1994085,0.25313967,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-08 18:00:00,47.5,9.0,0.09642854,0.20096728,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-09 00:00:00,47.5,9.0,0.3608601,1.3901914,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-09 06:00:00,47.5,9.0,-0.71606594,1.9579501,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-09 12:00:00,47.5,9.0,0.99706686,0.92907935,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-09 18:00:00,47.5,9.0,0.21948087,2.793476,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-10 00:00:00,47.5,9.0,1.6228011,2.3975794,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-10 06:00:00,47.5,9.0,5.9287596,5.0645103,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-10 12:00:00,47.5,9.0,9.589785,0.5738466,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-10 18:00:00,47.5,9.0,3.3891692,3.594476,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-11 00:00:00,47.5,9.0,8.36537,3.3075278,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-11 06:00:00,47.5,9.0,6.866925,1.719338,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-11 12:00:00,47.5,9.0,6.6408925,0.517838,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-11 18:00:00,47.5,9.0,4.7645626,2.1121655,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-12 00:00:00,47.5,9.0,4.105665,2.0039845,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-12 06:00:00,47.5,9.0,4.2138815,1.8727863,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-12 12:00:00,47.5,9.0,6.3502793,2.9829845,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-12 18:00:00,47.5,9.0,2.821034,1.9050105,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-13 00:00:00,47.5,9.0,0.13570055,1.697088,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-13 06:00:00,47.5,9.0,-1.7074661,1.0794587,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-13 12:00:00,47.5,9.0,-0.16363949,1.992476,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-13 18:00:00,47.5,9.0,2.5199485,0.4311397,8.999583333333334,47.499583333333334,8.107117,12.625,16.243164
2020-02-08 00:00:00,47.5,9.25,0.20988104,0.381269,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-08 06:00:00,47.5,9.25,0.42980433,0.79404485,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-08 12:00:00,47.5,9.25,0.5720563,0.21170866,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-08 18:00:00,47.5,9.25,0.43678603,0.30838108,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-09 00:00:00,47.5,9.25,0.8216518,1.7339156,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-09 06:00:00,47.5,9.25,-0.040587187,2.2870965,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-09 12:00:00,47.5,9.25,1.0660111,1.2068207,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-09 18:00:00,47.5,9.25,0.72129,2.8372087,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-10 00:00:00,47.5,9.25,2.060902,2.5387518,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-10 06:00:00,47.5,9.25,4.695618,4.416959,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-10 12:00:00,47.5,9.25,8.847107,0.24086383,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-10 18:00:00,47.5,9.25,2.8341246,3.1479416,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-11 00:00:00,47.5,9.25,7.2308455,2.9446225,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-11 06:00:00,47.5,9.25,6.112029,1.3510622,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-11 12:00:00,47.5,9.25,5.9793773,0.13421728,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-11 18:00:00,47.5,9.25,4.306389,1.766907,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-12 00:00:00,47.5,9.25,3.967777,1.6733035,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-12 06:00:00,47.5,9.25,3.780144,1.5313638,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-12 12:00:00,47.5,9.25,5.544767,2.4704673,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-12 18:00:00,47.5,9.25,2.7704167,1.7316139,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-13 00:00:00,47.5,9.25,0.6008558,1.4346914,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-13 06:00:00,47.5,9.25,-0.8705358,1.1876397,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-13 12:00:00,47.5,9.25,0.07635617,2.0891485,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-13 18:00:00,47.5,9.25,2.866415,0.50019145,9.249583333333334,47.499583333333334,-10.571381,-14.633881,-28.424988
2020-02-08 00:00:00,47.5,9.5,-0.54501444,0.58688974,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-08 06:00:00,47.5,9.5,-0.39403534,0.6674501,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-08 12:00:00,47.5,9.5,0.50660294,0.111200035,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-08 18:00:00,47.5,9.5,-0.12262207,0.56157076,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-09 00:00:00,47.5,9.5,-0.26487404,1.8451656,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-09 06:00:00,47.5,9.5,-0.87839025,1.8773898,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-09 12:00:00,47.5,9.5,0.7492168,1.3265104,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-09 18:00:00,47.5,9.5,0.23344424,2.4052517,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-10 00:00:00,47.5,9.5,1.3862962,2.3569157,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-10 06:00:00,47.5,9.5,3.0671387,3.9259243,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-10 12:00:00,47.5,9.5,7.514477,0.06900175,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-10 18:00:00,47.5,9.5,1.4918942,3.4901311,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-11 00:00:00,47.5,9.5,5.6442556,2.8962862,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-11 06:00:00,47.5,9.5,4.5647116,1.1554155,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-11 12:00:00,47.5,9.5,5.444405,0.26925176,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-11 18:00:00,47.5,9.5,2.697109,1.7630708,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-12 00:00:00,47.5,9.5,3.2364447,1.8681829,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-12 06:00:00,47.5,9.5,2.6534734,1.60195,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-12 12:00:00,47.5,9.5,4.6188197,2.3392692,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-12 18:00:00,47.5,9.5,2.1202466,1.9249587,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-13 00:00:00,47.5,9.5,0.00043028593,1.6311053,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-13 06:00:00,47.5,9.5,-1.3775814,1.0940363,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-13 12:00:00,47.5,9.5,0.23955321,2.2111397,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-13 18:00:00,47.5,9.5,2.573184,0.8907173,9.499583333333334,47.499583333333334,0.0,3.0517578e-05,0.0
2020-02-08 00:00:00,47.5,9.75,-0.85308164,1.2237,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-08 06:00:00,47.5,9.75,-0.81555504,1.1139846,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-08 12:00:00,47.5,9.75,0.6898724,0.10199313,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-08 18:00:00,47.5,9.75,-0.48828822,0.9919932,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-09 00:00:00,47.5,9.75,-0.8714085,2.0200968,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-09 06:00:00,47.5,9.75,-1.3740904,2.119838,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-09 12:00:00,47.5,9.75,0.6933632,1.7615362,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-09 18:00:00,47.5,9.75,-0.34167266,2.7190535,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-10 00:00:00,47.5,9.75,0.69685405,3.015976,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-10 06:00:00,47.5,9.75,2.7896163,3.6589243,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-10 12:00:00,47.5,9.75,7.7178183,0.22321728,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-10 18:00:00,47.5,9.75,1.5294209,3.5668554,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-11 00:00:00,47.5,9.75,5.2070274,2.8049846,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-11 06:00:00,47.5,9.75,4.3700967,1.1615535,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-11 12:00:00,47.5,9.75,5.9418507,0.5500621,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-11 18:00:00,47.5,9.75,2.7459807,1.7170362,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-12 00:00:00,47.5,9.75,3.5113487,1.8328898,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-12 06:00:00,47.5,9.75,2.509476,1.6357087,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-12 12:00:00,47.5,9.75,4.2400627,2.2418294,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-12 18:00:00,47.5,9.75,2.1342099,2.050019,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-13 00:00:00,47.5,9.75,-0.2622559,1.6848122,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-13 06:00:00,47.5,9.75,-1.3897991,1.4462001,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-13 12:00:00,47.5,9.75,0.41322282,2.5402863,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-13 18:00:00,47.5,9.75,1.8348699,1.4577087,9.749583333333334,47.499583333333334,-5.142853,-12.803558,-35.120483
2020-02-08 00:00:00,47.5,10.0,-0.9796248,1.1730621,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-08 06:00:00,47.5,10.0,-1.0049334,1.1830363,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-08 12:00:00,47.5,10.0,0.79285234,0.24316555,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-08 18:00:00,47.5,10.0,-0.6811574,0.97511387,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-09 00:00:00,47.5,10.0,-0.9918428,1.7346828,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-09 06:00:00,47.5,10.0,-1.6664486,2.1344156,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-09 12:00:00,47.5,10.0,0.59561956,1.8704846,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-09 18:00:00,47.5,10.0,-0.9735158,3.3167346,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-10 00:00:00,47.5,10.0,-0.12087667,3.9128811,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-10 06:00:00,47.5,10.0,2.9641588,4.0387087,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-10 12:00:00,47.5,10.0,7.945596,0.18408796,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-10 18:00:00,47.5,10.0,2.4990034,2.9008899,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-11 00:00:00,47.5,10.0,5.1546645,2.3945105,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-11 06:00:00,47.5,10.0,5.2087727,1.1231914,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-11 12:00:00,47.5,10.0,6.8494706,1.1293294,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-11 18:00:00,47.5,10.0,3.6492372,1.6518208,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-12 00:00:00,47.5,10.0,4.0541754,1.4231828,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-12 06:00:00,47.5,10.0,2.687509,1.5628208,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-12 12:00:00,47.5,10.0,4.281953,1.9686915,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-12 18:00:00,47.5,10.0,2.4588587,2.0231657,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-13 00:00:00,47.5,10.0,-0.57032305,1.8658811,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-13 06:00:00,47.5,10.0,-1.7991009,1.7600018,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-13 12:00:00,47.5,10.0,0.3372969,2.679157,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-13 18:00:00,47.5,10.0,1.0110302,2.030838,9.999583333333334,47.499583333333334,-18.107178,-47.125,-60.159058
2020-02-08 00:00:00,47.5,10.25,-0.15927595,1.3011914,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-08 06:00:00,47.5,10.25,-0.29280078,1.1178207,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-08 12:00:00,47.5,10.25,0.89059603,0.136519,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-08 18:00:00,47.5,10.25,-0.078986466,1.3993983,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-09 00:00:00,47.5,10.25,-0.12873107,1.8091053,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-09 06:00:00,47.5,10.25,-0.6305402,1.9349328,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-09 12:00:00,47.5,10.25,0.70296305,1.652588,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-09 18:00:00,47.5,10.25,0.012648225,2.9139328,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-10 00:00:00,47.5,10.25,0.72129,3.8238811,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-10 06:00:00,47.5,10.25,3.7207997,3.7425537,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-10 12:00:00,47.5,10.25,7.0955753,0.47333798,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-10 18:00:00,47.5,10.25,3.316734,2.726726,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-11 00:00:00,47.5,10.25,5.2052817,2.2073035,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-11 06:00:00,47.5,10.25,5.2297177,0.77716553,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-11 12:00:00,47.5,10.25,6.420969,1.1508121,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-11 18:00:00,47.5,10.25,4.200791,1.3533639,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-12 00:00:00,47.5,10.25,5.102302,1.226769,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-12 06:00:00,47.5,10.25,3.607347,1.24595,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-12 12:00:00,47.5,10.25,4.336061,1.7822518,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-12 18:00:00,47.5,10.25,3.0549207,1.7791828,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-13 00:00:00,47.5,10.25,0.3198427,1.6579587,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-13 06:00:00,47.5,10.25,-0.7204295,1.9426053,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-13 12:00:00,47.5,10.25,0.5807834,2.5955276,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-13 18:00:00,47.5,10.25,1.2030268,2.3461742,10.249583333333334,47.499583333333334,6.0357056,13.803528,25.052246
2020-02-08 00:00:00,47.5,10.5,0.36260554,1.6280363,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 06:00:00,47.5,10.5,0.2011539,1.1231914,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 12:00:00,47.5,10.5,0.65583664,0.04982072,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 18:00:00,47.5,10.5,0.222099,1.5513122,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 00:00:00,47.5,10.5,0.40624112,1.7546312,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 06:00:00,47.5,10.5,0.12260988,1.6088552,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 12:00:00,47.5,10.5,0.30326116,1.5313638,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 18:00:00,47.5,10.5,0.34864217,2.6039674,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-10 00:00:00,47.5,10.5,0.53802055,3.7778468,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-10 06:00:00,47.5,10.5,2.7791438,3.0811915,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-10 12:00:00,47.5,10.5,5.883379,0.17641555,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-10 18:00:00,47.5,10.5,3.3455336,2.1758466,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-11 00:00:00,47.5,10.5,4.247917,1.6924846,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-11 06:00:00,47.5,10.5,4.8474703,0.08818279,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-11 12:00:00,47.5,10.5,5.664328,0.7318983,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-11 18:00:00,47.5,10.5,4.214754,0.69737244,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-12 00:00:00,47.5,10.5,5.0883384,0.937519,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-12 06:00:00,47.5,10.5,3.5663297,0.71885526,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-12 12:00:00,47.5,10.5,4.4032598,1.3011914,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-12 18:00:00,47.5,10.5,3.0095396,1.3341829,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-13 00:00:00,47.5,10.5,0.8862325,1.6180621,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-13 06:00:00,47.5,10.5,-0.053677857,2.2395277,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-13 12:00:00,47.5,10.5,0.27707982,2.545657,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-13 18:00:00,47.5,10.5,0.7369988,2.9001226,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 00:00:00,47.5,10.75,0.494385,1.5259932,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 06:00:00,47.5,10.75,0.30151573,1.0794587,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 12:00:00,47.5,10.75,0.2535166,0.10352762,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-08 18:00:00,47.5,10.75,0.32333353,1.363338,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 00:00:00,47.5,10.75,0.4332952,1.4661484,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 06:00:00,47.5,10.75,0.21860814,1.3265104,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
2020-02-09 12:00:00,47.5,10.75,-0.053677857,1.5198553,10.449583333333333,47.499583333333334,508.3214,564.08923,556.5318
